,departure_time,arrival_time,distance,duration,days_left,price,origin_airport_capacity,arrival_airport_capacity,origin_GDP,des_GDP,carrier_category,source_city_Chennai,source_city_Hyderabad,source_city_Kolkata,source_city_Mumbai,source_city_New Delhi,destination_city_Chennai,destination_city_Hyderabad,destination_city_Kolkata,destination_city_Mumbai,destination_city_New Delhi
233,1,4,1160.540574,2.25,7,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
234,1,4,1160.540574,2.33,7,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
235,1,4,1160.540574,2.33,7,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
236,2,5,1160.540574,2.33,7,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
237,2,5,1160.540574,2.33,7,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
238,5,5,1160.540574,2.0,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
239,4,4,1160.540574,2.08,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
240,1,1,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
241,0,0,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
242,0,2,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
243,0,2,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
244,2,5,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
245,5,5,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
246,1,4,1160.540574,2.25,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
247,4,0,1160.540574,2.25,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
248,4,4,1160.540574,2.33,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
249,4,0,1160.540574,2.33,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
250,2,2,1160.540574,2.33,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
251,2,5,1160.540574,2.33,7,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
252,2,5,1160.540574,2.25,7,6060,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
253,0,2,1160.540574,2.25,7,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
254,2,5,1160.540574,2.25,7,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
255,5,5,1160.540574,2.25,7,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
256,4,0,1160.540574,2.33,7,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
257,2,5,1160.540574,2.33,7,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
258,1,4,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
259,1,4,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
260,2,5,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
261,5,3,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
262,5,5,1160.540574,2.25,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
263,4,0,1160.540574,2.33,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
264,2,2,1160.540574,2.0,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
265,1,4,1160.540574,2.08,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
266,1,4,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
267,4,0,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
268,2,5,1160.540574,2.17,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
269,4,4,1160.540574,2.25,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
270,2,5,1160.540574,2.25,7,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
271,0,2,1160.540574,2.25,7,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
272,4,4,1160.540574,2.5,7,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
273,1,1,1160.540574,2.17,7,6349,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
274,1,4,1160.540574,2.17,7,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
275,0,2,1160.540574,2.25,7,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
276,4,0,1160.540574,2.17,7,6585,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
277,2,2,1160.540574,2.17,7,6585,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
278,4,4,1160.540574,2.33,7,7110,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
279,2,5,1160.540574,2.17,8,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
280,2,5,1160.540574,2.17,8,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
281,1,4,1160.540574,2.25,8,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
282,1,4,1160.540574,2.25,8,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
283,1,4,1160.540574,2.33,8,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
284,1,4,1160.540574,2.33,8,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
285,2,5,1160.540574,2.33,8,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
286,2,5,1160.540574,2.33,8,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
287,4,4,1160.540574,2.08,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
288,1,1,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
289,0,0,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
290,0,2,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
291,0,2,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
292,5,5,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
293,1,4,1160.540574,2.25,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
294,4,0,1160.540574,2.25,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
295,4,4,1160.540574,2.33,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
296,4,0,1160.540574,2.33,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
297,2,2,1160.540574,2.33,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
298,2,5,1160.540574,2.33,8,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
299,0,2,1160.540574,2.25,8,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
300,2,5,1160.540574,2.25,8,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
301,4,0,1160.540574,2.33,8,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
302,2,5,1160.540574,2.33,8,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
303,1,4,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
304,1,4,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
305,5,3,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
306,4,0,1160.540574,2.33,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
307,4,4,1160.540574,2.5,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
308,1,1,1160.540574,2.17,8,5956,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
309,2,2,1160.540574,2.0,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
310,1,4,1160.540574,2.08,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
311,1,4,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
312,4,0,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
313,2,5,1160.540574,2.17,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
314,4,4,1160.540574,2.25,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
315,2,5,1160.540574,2.25,8,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
316,5,5,1160.540574,2.0,8,6375,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
317,2,5,1160.540574,2.17,8,6375,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
318,2,2,1160.540574,2.17,8,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
319,2,5,1160.540574,2.17,8,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
320,4,4,1160.540574,2.33,8,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
321,2,5,1160.540574,2.25,8,6690,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
322,1,4,1160.540574,2.17,8,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
323,0,2,1160.540574,2.25,8,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
324,5,5,1160.540574,2.25,8,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
325,4,0,1160.540574,2.17,8,6585,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
326,0,2,1160.540574,2.25,8,6585,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
327,5,5,1160.540574,2.25,8,8685,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
328,1,4,1160.540574,2.25,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
329,1,4,1160.540574,2.25,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
330,1,4,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
331,1,4,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
332,2,5,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
333,2,5,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
334,5,5,1160.540574,2.0,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
335,4,4,1160.540574,2.08,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
336,1,1,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
337,0,0,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
338,0,2,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
339,0,2,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
340,2,5,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
341,5,5,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
342,1,4,1160.540574,2.25,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
343,4,0,1160.540574,2.25,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
344,2,5,1160.540574,2.25,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
345,4,4,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
346,4,0,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
347,2,2,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
348,2,5,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
349,1,4,1160.540574,2.17,9,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
350,2,5,1160.540574,2.25,9,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
351,4,0,1160.540574,2.33,9,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
352,1,4,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
353,1,4,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
354,5,3,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
355,4,4,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
356,4,0,1160.540574,2.33,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
357,4,4,1160.540574,2.5,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
358,2,2,1160.540574,2.0,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
359,1,4,1160.540574,2.08,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
360,1,4,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
361,4,0,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
362,2,5,1160.540574,2.17,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
363,4,4,1160.540574,2.25,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
364,2,5,1160.540574,2.25,9,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
365,2,5,1160.540574,2.17,9,6060,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
366,4,0,1160.540574,2.17,9,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
367,2,5,1160.540574,2.17,9,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
368,5,5,1160.540574,2.25,9,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
369,0,2,1160.540574,2.25,9,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
370,0,2,1160.540574,2.25,9,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
371,5,5,1160.540574,2.25,9,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
372,2,5,1160.540574,2.33,9,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
373,1,1,1160.540574,2.17,9,6559,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
374,2,2,1160.540574,2.17,9,6585,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
375,2,5,1160.540574,2.25,9,6769,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
376,0,2,1160.540574,2.25,9,7530,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
377,1,4,1160.540574,2.25,10,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
378,1,4,1160.540574,2.25,10,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
379,1,4,1160.540574,2.33,10,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
380,1,4,1160.540574,2.33,10,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
381,1,1,1160.540574,2.17,10,5956,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
382,4,4,1160.540574,2.08,10,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
383,1,4,1160.540574,2.25,10,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
384,4,0,1160.540574,2.25,10,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
385,2,5,1160.540574,2.25,10,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
386,4,4,1160.540574,2.33,10,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
387,2,5,1160.540574,2.33,10,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
388,1,4,1160.540574,2.17,10,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
389,4,0,1160.540574,2.33,10,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
390,1,4,1160.540574,2.17,10,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
391,1,4,1160.540574,2.17,10,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
392,2,5,1160.540574,2.25,10,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
393,4,4,1160.540574,2.33,10,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
394,1,4,1160.540574,2.08,10,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
395,1,4,1160.540574,2.17,10,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
396,4,0,1160.540574,2.17,10,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
397,4,4,1160.540574,2.25,10,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
398,4,0,1160.540574,2.33,10,6375,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
399,2,2,1160.540574,2.33,10,6375,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
400,4,0,1160.540574,2.33,10,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
401,2,5,1160.540574,2.17,10,6270,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
402,0,0,1160.540574,2.17,10,6690,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
403,2,5,1160.540574,2.17,10,6690,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
404,5,5,1160.540574,2.17,10,6690,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
405,2,5,1160.540574,2.17,10,6375,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
406,2,5,1160.540574,2.25,10,6375,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
407,2,5,1160.540574,2.33,10,6480,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
408,2,5,1160.540574,2.25,10,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
409,5,5,1160.540574,2.25,10,6532,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
410,5,3,1160.540574,2.17,10,6585,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
411,4,4,1160.540574,2.5,10,6585,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
412,5,5,1160.540574,2.0,10,7530,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
413,0,2,1160.540574,2.17,10,7530,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
414,0,2,1160.540574,2.17,10,7530,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
415,2,2,1160.540574,2.0,10,7215,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
416,5,5,1160.540574,2.25,10,7530,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
417,2,5,1160.540574,2.17,10,7845,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
418,4,0,1160.540574,2.17,10,8055,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
419,2,2,1160.540574,2.17,10,8685,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
420,0,2,1160.540574,2.25,10,8685,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
421,2,5,1160.540574,2.17,11,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
422,1,4,1160.540574,2.25,11,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
423,1,4,1160.540574,2.25,11,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
424,1,4,1160.540574,2.33,11,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
425,1,4,1160.540574,2.33,11,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
426,2,5,1160.540574,2.33,11,5953,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
427,5,5,1160.540574,2.0,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
428,4,4,1160.540574,2.08,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
429,1,1,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
430,0,0,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
431,0,2,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
432,0,2,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
433,2,5,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
434,5,5,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
435,1,4,1160.540574,2.25,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
436,4,0,1160.540574,2.25,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
437,2,5,1160.540574,2.25,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
438,4,4,1160.540574,2.33,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
439,4,0,1160.540574,2.33,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
440,2,2,1160.540574,2.33,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
441,2,5,1160.540574,2.33,11,5955,39339998,21747892,598922,224309,1,0,0,0,0,1,0,0,0,1,0
442,0,0,1160.540574,2.08,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
443,0,2,1160.540574,2.08,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
444,2,2,1160.540574,2.08,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
445,1,4,1160.540574,2.17,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
446,1,4,1160.540574,2.17,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
447,5,3,1160.540574,2.17,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
448,3,1,1160.540574,2.25,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
449,0,2,1160.540574,2.25,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
450,0,2,1160.540574,2.25,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
451,2,5,1160.540574,2.25,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
452,5,5,1160.540574,2.25,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
453,4,0,1160.540574,2.33,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
454,2,5,1160.540574,2.33,11,5954,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
455,3,1,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
456,1,4,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
457,5,3,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
458,2,5,1160.540574,2.25,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
459,5,5,1160.540574,2.25,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
460,4,0,1160.540574,2.33,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
461,4,4,1160.540574,2.5,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
462,1,1,1160.540574,2.17,11,5956,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
463,2,2,1160.540574,2.0,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
464,1,4,1160.540574,2.08,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
465,1,4,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
466,4,0,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
467,2,5,1160.540574,2.17,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
468,4,4,1160.540574,2.25,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
469,2,5,1160.540574,2.25,11,5955,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
470,1,4,1160.540574,2.17,11,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
471,2,2,1160.540574,2.17,11,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
472,0,2,1160.540574,2.25,11,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
473,4,4,1160.540574,2.33,11,6165,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
474,2,5,1160.540574,2.25,11,6349,39339998,21747892,598922,224309,0,0,0,0,0,1,0,0,0,1,0
